,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
221,2024-04-29,170.36744855152506,151.83594584756636,192.96387899418323,170.36744855152506,170.36744855152506,2.0757052377907836,2.0757052377907836,2.0757052377907836,2.0757052377907836,2.0757052377907836,2.0757052377907836,0.0,0.0,0.0,172.44315378931583
222,2024-04-30,170.19995140591308,154.7466921910712,194.58925536415106,170.19995140591308,170.19995140591308,4.548430922937496,4.548430922937496,4.548430922937496,4.548430922937496,4.548430922937496,4.548430922937496,0.0,0.0,0.0,174.74838232885057
223,2024-05-01,170.0324542603011,154.17191041811026,195.16699277299702,170.0324542603011,170.0324542603011,3.958567849461044,3.958567849461044,3.958567849461044,3.958567849461044,3.958567849461044,3.958567849461044,0.0,0.0,0.0,173.99102210976216
224,2024-05-02,169.86495711468916,151.3871893786113,192.12025317100944,169.86495711468916,169.86495711468916,2.5159454649721464,2.5159454649721464,2.5159454649721464,2.5159454649721464,2.5159454649721464,2.5159454649721464,0.0,0.0,0.0,172.3809025796613
225,2024-05-03,169.69745996907716,152.43672973835396,191.31234175896233,169.69745996907716,169.69745996907716,1.8219639988058243,1.8219639988058243,1.8219639988058243,1.8219639988058243,1.8219639988058243,1.8219639988058243,0.0,0.0,0.0,171.51942396788297
226,2024-05-06,169.1949685322412,151.418983443304,190.34393494489433,169.1949685322412,169.1949685322412,2.0757052377921754,2.0757052377921754,2.0757052377921754,2.0757052377921754,2.0757052377921754,2.0757052377921754,0.0,0.0,0.0,171.27067377003337
227,2024-05-07,169.02747138662926,155.21584412916815,194.06530622155117,169.02747138662926,169.02747138662926,4.548430922940007,4.548430922940007,4.548430922940007,4.548430922940007,4.548430922940007,4.548430922940007,0.0,0.0,0.0,173.57590230956927
228,2024-05-08,168.85997424101728,152.2390940497884,192.90985484121865,168.85997424101728,168.85997424101728,3.958567849460315,3.958567849460315,3.958567849460315,3.958567849460315,3.958567849460315,3.958567849460315,0.0,0.0,0.0,172.8185420904776
229,2024-05-09,168.6924770954053,152.31988754905495,190.83556179442965,168.6924770954053,168.6924770954053,2.515945464971495,2.515945464971495,2.515945464971495,2.515945464971495,2.515945464971495,2.515945464971495,0.0,0.0,0.0,171.20842256037682
230,2024-05-10,168.52497994979336,150.53460857629779,190.94733025222908,168.52497994979336,168.52497994979336,1.8219639988044918,1.8219639988044918,1.8219639988044918,1.8219639988044918,1.8219639988044918,1.8219639988044918,0.0,0.0,0.0,170.34694394859787
231,2024-05-13,168.0224885129574,149.7881469193404,190.15216091869854,168.0224885129574,168.0224885129574,2.0757052378062095,2.0757052378062095,2.0757052378062095,2.0757052378062095,2.0757052378062095,2.0757052378062095,0.0,0.0,0.0,170.0981937507636
232,2024-05-14,167.85499136734546,153.59804558145268,192.26178897508885,167.85499136734546,167.85499136734546,4.5484309229339255,4.5484309229339255,4.5484309229339255,4.5484309229339255,4.5484309229339255,4.5484309229339255,0.0,0.0,0.0,172.4034222902794
233,2024-05-15,167.68749422173346,152.17521416466485,191.68122766050774,167.68749422173346,167.68749422173346,3.9585678494581646,3.9585678494581646,3.9585678494581646,3.9585678494581646,3.9585678494581646,3.9585678494581646,0.0,0.0,0.0,171.64606207119164
234,2024-05-16,167.51999707612148,149.40780658185813,189.3455931309979,167.51999707612148,167.51999707612148,2.51594546497052,2.51594546497052,2.51594546497052,2.51594546497052,2.51594546497052,2.51594546497052,0.0,0.0,0.0,170.035942541092
235,2024-05-17,167.3524999305095,150.46118748662892,187.7368511781712,167.3524999305095,167.3524999305095,1.8219639988031577,1.8219639988031577,1.8219639988031577,1.8219639988031577,1.8219639988031577,1.8219639988031577,0.0,0.0,0.0,169.17446392931268
236,2024-05-20,166.8500084936736,147.86220637682644,185.38541828136425,166.8500084936736,166.8500084936736,2.0757052378076013,2.0757052378076013,2.0757052378076013,2.0757052378076013,2.0757052378076013,2.0757052378076013,0.0,0.0,0.0,168.9257137314812
237,2024-05-21,166.68251134806167,151.4033452245436,189.84998009325224,166.68251134806167,166.68251134806167,4.548430922936436,4.548430922936436,4.548430922936436,4.548430922936436,4.548430922936436,4.548430922936436,0.0,0.0,0.0,171.2309422709981
238,2024-05-22,166.51501420244966,150.8558066704967,190.5099070551241,166.51501420244966,166.51501420244966,3.958567849463234,3.958567849463234,3.958567849463234,3.958567849463234,3.958567849463234,3.958567849463234,0.0,0.0,0.0,170.4735820519129
239,2024-05-23,166.3475170568377,149.22677710805385,186.99095682454293,166.3475170568377,166.3475170568377,2.515945464969869,2.515945464969869,2.515945464969869,2.515945464969869,2.515945464969869,2.515945464969869,0.0,0.0,0.0,168.86346252180755
240,2024-05-24,166.18001991122568,147.6821713741227,187.45172847778522,166.18001991122568,166.18001991122568,1.8219639987927267,1.8219639987927267,1.8219639987927267,1.8219639987927267,1.8219639987927267,1.8219639987927267,0.0,0.0,0.0,168.00198391001842
241,2024-05-28,165.5100313287778,148.7869741234275,188.6613677429709,165.5100313287778,165.5100313287778,4.548430922938949,4.548430922938949,4.548430922938949,4.548430922938949,4.548430922938949,4.548430922938949,0.0,0.0,0.0,170.05846225171678
242,2024-05-29,165.34253418316587,149.37796275463077,189.50918876787057,165.34253418316587,165.34253418316587,3.958567849461085,3.958567849461085,3.958567849461085,3.958567849461085,3.958567849461085,3.958567849461085,0.0,0.0,0.0,169.30110203262694
243,2024-05-30,165.1750370375539,146.70485353423078,187.5118723436344,165.1750370375539,165.1750370375539,2.515945464970953,2.515945464970953,2.515945464970953,2.515945464970953,2.515945464970953,2.515945464970953,0.0,0.0,0.0,167.69098250252483
244,2024-05-31,165.0075398919419,147.08531412422192,184.98218148199794,165.0075398919419,165.0075398919419,1.8219639987913927,1.8219639987913927,1.8219639987913927,1.8219639987913927,1.8219639987913927,1.8219639987913927,0.0,0.0,0.0,166.8295038907333
245,2024-06-03,164.50504845510596,146.5140837158224,186.39609029696547,164.50504845510596,164.50504845510596,2.0757052377821523,2.0757052377821523,2.0757052377821523,2.0757052377821523,2.0757052377821523,2.0757052377821523,0.0,0.0,0.0,166.58075369288812
246,2024-06-04,164.337551309494,150.85497926832906,187.6246206547823,164.337551309494,164.337551309494,4.5484309229328685,4.5484309229328685,4.5484309229328685,4.5484309229328685,4.5484309229328685,4.5484309229328685,0.0,0.0,0.0,168.88598223242687
247,2024-06-05,164.170054163882,147.28155918203714,187.5709940222991,164.170054163882,164.170054163882,3.9585678494617755,3.9585678494617755,3.9585678494617755,3.9585678494617755,3.9585678494617755,3.9585678494617755,0.0,0.0,0.0,168.1286220133438
248,2024-06-06,164.00255701827007,146.68706751801204,186.5651736495841,164.00255701827007,164.00255701827007,2.515945464972037,2.515945464972037,2.515945464972037,2.515945464972037,2.515945464972037,2.515945464972037,0.0,0.0,0.0,166.51850248324212
249,2024-06-07,163.8350598726581,146.9982234704541,186.35700167955522,163.8350598726581,163.8350598726581,1.821963998812205,1.821963998812205,1.821963998812205,1.821963998812205,1.821963998812205,1.821963998812205,0.0,0.0,0.0,165.6570238714703
250,2024-06-10,163.33256843582217,144.7318354301142,184.9941212882049,163.33256843582217,163.33256843582217,2.075705237789865,2.075705237789865,2.075705237789865,2.075705237789865,2.075705237789865,2.075705237789865,0.0,0.0,0.0,165.40827367361203
251,2024-06-11,163.1650712902102,148.86218721018778,188.76143980020163,163.1650712902102,163.1650712902102,4.548430922935379,4.548430922935379,4.548430922935379,4.548430922935379,4.548430922935379,4.548430922935379,0.0,0.0,0.0,167.71350221314557
252,2024-06-12,162.9975741445982,148.07685242346255,186.83661536072321,162.9975741445982,162.9975741445982,3.958567849466845,3.958567849466845,3.958567849466845,3.958567849466845,3.958567849466845,3.958567849466845,0.0,0.0,0.0,166.95614199406504
253,2024-06-13,162.83007699898621,145.6045068271823,183.93161117316,162.8283475599641,162.83007699898621,2.5159454649731217,2.5159454649731217,2.5159454649731217,2.5159454649731217,2.5159454649731217,2.5159454649731217,0.0,0.0,0.0,165.34602246395934
254,2024-06-14,162.66257985337427,145.21104974469176,183.81331990225127,162.6526481724003,162.66930165150063,1.8219639988108713,1.8219639988108713,1.8219639988108713,1.8219639988108713,1.8219639988108713,1.8219639988108713,0.0,0.0,0.0,164.48454385218514
255,2024-06-15,162.4950827077623,134.78628022449575,174.00938658935792,162.4683211153865,162.51297159517404,-7.460308484589515,-7.460308484589515,-7.460308484589515,-7.460308484589515,-7.460308484589515,-7.460308484589515,0.0,0.0,0.0,155.03477422317278
256,2024-06-16,162.32758556215032,135.78727588238633,175.74382764450166,162.27745656169807,162.37107823231023,-7.460304989394468,-7.460304989394468,-7.460304989394468,-7.460304989394468,-7.460304989394468,-7.460304989394468,0.0,0.0,0.0,154.86728057275585
257,2024-06-17,162.16008841653837,144.11569328235598,184.30773715687891,162.08850559826104,162.22290045850625,2.0757052377975787,2.0757052377975787,2.0757052377975787,2.0757052377975787,2.0757052377975787,2.0757052377975787,0.0,0.0,0.0,164.23579365433596
258,2024-06-18,161.9925912709264,147.92832025278042,186.15266842336436,161.90036348793845,162.09580483353753,4.548430922938037,4.548430922938037,4.548430922938037,4.548430922938037,4.548430922938037,4.548430922938037,0.0,0.0,0.0,166.54102219386442
259,2024-06-19,161.8250941253144,145.9735727617095,186.0971010747111,161.71136884662704,161.96089615797737,3.958567849466115,3.958567849466115,3.958567849466115,3.958567849466115,3.958567849466115,3.958567849466115,0.0,0.0,0.0,165.7836619747805
260,2024-06-20,161.65759697970242,146.18585570156023,183.73458773121297,161.51936454498724,161.83084390792948,2.5159454649724693,2.5159454649724693,2.5159454649724693,2.5159454649724693,2.5159454649724693,2.5159454649724693,0.0,0.0,0.0,164.1735424446749
261,2024-06-21,161.49009983409047,144.5724668987462,184.20120104235798,161.31771697039773,161.70730852017562,1.8219639988049887,1.8219639988049887,1.8219639988049887,1.8219639988049887,1.8219639988049887,1.8219639988049887,0.0,0.0,0.0,163.31206383289546
262,2024-06-22,161.32260268847847,134.4645312798689,173.9291522848634,161.1075025268511,161.5782098188742,-7.460308484599427,-7.460308484599427,-7.460308484599427,-7.460308484599427,-7.460308484599427,-7.460308484599427,0.0,0.0,0.0,153.86229420387903
263,2024-06-23,161.1551055428665,134.08794550476904,173.65591898502694,160.90990017126384,161.43805326826939,-7.4603049894100115,-7.4603049894100115,-7.4603049894100115,-7.4603049894100115,-7.4603049894100115,-7.4603049894100115,0.0,0.0,0.0,153.69480055345647
264,2024-06-24,160.98760839725452,143.92947751149518,183.2804061633646,160.706131945546,161.3109209876271,2.0757052378052916,2.0757052378052916,2.0757052378052916,2.0757052378052916,2.0757052378052916,2.0757052378052916,0.0,0.0,0.0,163.0633136350598
265,2024-06-25,160.82011125164257,144.4798385629169,184.6472622187484,160.49564819226924,161.19539925039032,4.5484309229405495,4.5484309229405495,4.5484309229405495,4.5484309229405495,4.5484309229405495,4.5484309229405495,0.0,0.0,0.0,165.36854217458313
266,2024-06-26,160.6526141060306,144.69586171256728,184.89112932417635,160.2848129579328,161.08274028075203,3.9585678494639644,3.9585678494639644,3.9585678494639644,3.9585678494639644,3.9585678494639644,3.9585678494639644,0.0,0.0,0.0,164.61118195549457
267,2024-06-27,160.4851169604186,142.84889096774785,180.72381718657684,160.07744121716308,160.96643219883748,2.5159454649752893,2.5159454649752893,2.5159454649752893,2.5159454649752893,2.5159454649752893,2.5159454649752893,0.0,0.0,0.0,163.00106242539388
268,2024-06-28,160.31761981480662,141.3366585592568,182.03085534227543,159.86807816812635,160.84718782927604,1.8219639987991065,1.8219639987991065,1.8219639987991065,1.8219639987991065,1.8219639987991065,1.8219639987991065,0.0,0.0,0.0,162.13958381360573
269,2024-06-29,160.15012266919467,133.9607894364493,171.0940289726938,159.65956825720525,160.73268236727313,-7.4603084845693175,-7.4603084845693175,-7.4603084845693175,-7.4603084845693175,-7.4603084845693175,-7.4603084845693175,0.0,0.0,0.0,152.68981418462536
270,2024-06-30,159.98262552358267,132.26023768474494,171.3481804861869,159.45549512114212,160.61862235978748,-7.460304989406963,-7.460304989406963,-7.460304989406963,-7.460304989406963,-7.460304989406963,-7.460304989406963,0.0,0.0,0.0,152.52232053417572
271,2024-07-01,159.8151283779707,141.84429196615682,182.31902471599915,159.25305617021047,160.51430901828635,2.0757052378066834,2.0757052378066834,2.0757052378066834,2.0757052378066834,2.0757052378066834,2.0757052378066834,0.0,0.0,0.0,161.89083361577738
272,2024-07-02,159.64763123235875,143.9782300741287,183.74374580082255,159.02294383100585,160.40161969100402,4.548430922938764,4.548430922938764,4.548430922938764,4.548430922938764,4.548430922938764,4.548430922938764,0.0,0.0,0.0,164.1960621552975
273,2024-07-03,159.48013408674677,144.33701542968276,183.46013961720257,158.81271578073282,160.2927031980502,3.9585678494618146,3.9585678494618146,3.9585678494618146,3.9585678494618146,3.9585678494618146,3.9585678494618146,0.0,0.0,0.0,163.4387019362086
274,2024-07-04,159.3126369411348,142.42132498249842,180.86857835995204,158.59908067892033,160.16576244971188,2.515945464970843,2.515945464970843,2.515945464970843,2.515945464970843,2.515945464970843,2.515945464970843,0.0,0.0,0.0,161.82858240610565
275,2024-07-05,159.14513979552282,141.0042484890426,180.92759517880071,158.38649779546174,160.05034446355347,1.8219639987932235,1.8219639987932235,1.8219639987932235,1.8219639987932235,1.8219639987932235,1.8219639987932235,0.0,0.0,0.0,160.96710379431605
276,2024-07-06,158.97764264991088,131.7103839110951,170.63484468091548,158.1686609390372,159.92676241720594,-7.460308484579227,-7.460308484579227,-7.460308484579227,-7.460308484579227,-7.460308484579227,-7.460308484579227,0.0,0.0,0.0,151.51733416533165
277,2024-07-07,158.81014550429887,131.7226905520439,171.4205004617244,157.93486523690245,159.8125976491613,-7.460304989396819,-7.460304989396819,-7.460304989396819,-7.460304989396819,-7.460304989396819,-7.460304989396819,0.0,0.0,0.0,151.34984051490204
278,2024-07-08,158.6426483586869,141.288450723902,180.8701593387806,157.71089126811555,159.69978482483862,2.0757052378207184,2.0757052378207184,2.0757052378207184,2.0757052378207184,2.0757052378207184,2.0757052378207184,0.0,0.0,0.0,160.71835359650763
279,2024-07-09,158.47515121307492,142.50320831229186,182.72700642072795,157.48951173015598,159.5825578543424,4.5484309229371265,4.5484309229371265,4.5484309229371265,4.5484309229371265,4.5484309229371265,4.5484309229371265,0.0,0.0,0.0,163.02358213601204
280,2024-07-10,158.30765406746295,140.82041476185674,182.42209595268523,157.26309563267662,159.4891117995917,3.9585678494625047,3.9585678494625047,3.9585678494625047,3.9585678494625047,3.9585678494625047,3.9585678494625047,0.0,0.0,0.0,162.26622191692545
